cat,label,review
酒店,1,原本对徐州好的酒店没有什么印象，按照携程的推荐，2次入住了该酒店，发现的确不错，环境优美，设施完善，服务周到，值得推荐。
洗发水,0,可以，比超市便宜，用起来香香的
蒙牛,1,蒙牛广告开始走温情高端路线了。
洗发水,1,早上下的单，下午就收到货了，好评哦！
衣服,1,质量很好，做工细，大小合适，穿着舒服，很喜欢的！
酒店,1,感觉比较温馨，价格也比较适合于一般商务。
酒店,0,"总体来讲,非常失望。完全不值我们付的房费，比起房价更便宜的如家/速8等差很多。希望携程对酒店情况要认真了解后再推荐。1）房间面积不小，床铺等尚可。但令人惊讶的是，宽带接口在床头下面，需要把床拖出来才能够到，最后我只能把电脑放在床头柜上，自己坐在地上上网。这是我第一次碰到这样的情况。2）卫生间非常陈旧，更可气的是，毛巾已经破成毛须边了居然还挂在那。3）早餐真的很差，品种异常的少，普通的煮鸡蛋还是服务员在那每人发一个！！！而且我们8点去的时候，所有桌子上都是乱七八糟的，还没及时清理。这样的早餐吃的让人恶心。难怪看其他点评也提到早餐问题。下次不会再住这家酒店了。"
手机,0,1.体积较大； 2.不支持外部影音文件的播放； 3.电池待机时间一般。
平板,1,好好好好好好好好！这个价位有这样不错了，很满意！
水果,1,水果每一批都不一样，希望像上次那么好。
洗发水,1,速度快，效率高，服务态度也好，就是漏了，这次居然没有带买的减震的小袋子，好评吧，毕竟618还能第二天到还是不容易的。
水果,1,和石头一样硬而且味道也就那样！幸好没买那么多！
手机,1,"音质和画面还行,有封闭用户组功能,却不能封闭来电!"
酒店,1,客观的说，在平湖算是比较好的酒店，毕竟是挂牌三星。200多的价位，平湖像样、正规一点的，出只能是这一家了。房间设施还全，服务也蛮热情，性价比一般，毕竟是小城市，也没有过多的选择。
水果,0,本次购物是在京东购物这么长时间来第一次满意，也是唯一一次买水果，果粒太小了，表面成色也很难看，这个是让我最不满意的。
洗发水,1,价格美丽，送货非常快，赞赞赞?
酒店,1,刚刚经历了在丽江丽王酒店的痛苦经历，来到这里我被酒店的服务感动了，这才是真正的酒店，我觉得像回到家里一样。唯一的缺点是租车太贵了。
计算机,1,钢琴烤漆，流线机身，简洁大方，噪音控制的挺好，速度很快，屏幕一级棒，显示效果没的说；键盘触感很不错，用起来很舒服。性价比高，双核独显无线高清一个也没落下，属于全能主流性本本，真的很超值。
酒店,0,这是我住过最糟糕的酒店!
水果,0,第二次购买，和第一次差太多了，一点也不脆，
洗发水,0,我在怀疑这个潘婷是不是个假货，洗头发前所未有的痒，量到是很多，下次再不买了！
洗发水,1,用了之后头发很柔顺，不打结，还会继续光顾，好评
酒店,1,地点还算可以，后面就是火锅一条街，过桥没多远就到春熙路，价格也算划算，158还带双早.双床，两人住的话很便宜.当然这样的价格房间里面肯定不是特别豪华，但基本设施都可以，床头控制柜是坏的.其他都还好.
书籍,1,确实很喜欢书名，连对书很挑剔的老公都说这个名字起的实在很好。。买这部书冲着两个原因，一个是书名，一个就是鸠摩。还是很喜欢称他为鸠摩。他是我一直很萌的人。大学的时候上过佛学课，选修丝绸之路也有一节专门讲到他，这个人在我们所有人心里大概已经被神化了，他的淡定，睿智，从容，一切一切。我不曾想过他的爱恋，彷佛他就是为了佛而生。而在这部书里，我看到了不一样的鸠摩，我所不知道的那一面，作为一个真真实实的人存在着。他云淡风轻的外表下纠结痛苦的情绪和内心，他波澜起伏的遭遇背后我们所不知道的是是非非（暂且不去追究其真实与否，我宁愿将它当作历史去读），还有那些我们所熟悉的战争和灾难，当作者用文字将那一切清清楚楚的表达出来，那种震撼，不是我们所看到的历史那样让人惊心。大约有2/3是流着泪看完的，半夜的时候撑着红肿的眼睛站在窗前，心里却始终无法平静，我是一个女人，我太明白那种感情，那种生死离别的切肤之痛，为了想见坚守千年的意志，尽管是故事，若是我，也未见得会做到，尽管我也爱的如此深切。
洗发水,1,瓶子一点都不新，好多灰尘，拿起来手都是灰！勉强接受这产品！
水果,1,苹果包装完好，吃起来香甜可口！
衣服,0,售后服务态度极差
洗发水,1,服务好物流速度快品牌好比超市便宜东西不错护发素不错去屑效果好包装好很好用
衣服,0,能不给一星吗？想买的朋友希望慎重！！！！！！
衣服,1,穿了一个冬天裤子都快破了才来评价 好像有点晚了 暖和 给个好评
计算机,0,发热惊人，尤其是夏天  犹如一个火板！ 冬天都可以省去暖手壶的钱了。 黑色就是指纹收集器，哈
酒店,0,房间破旧，电视无法正常观看，卫生间连厕纸都不给准备，还要自备。空调没有遥控器，就是个摆设，晚上要穿衣服睡觉。服务质量很差！
平板,1,我买这个华为平板电脑呢，真的很好用，嗯，反应又快真的是我理想中想要的这种平板啊，京东，我爱你，呵呵呵，下次还会光顾你哦嗯真的好用的这个电脑，我以前买的一个32级的吗？现在买了一个64级的，真的很好，很好用的
酒店,0,房间很旧，很差，后来我就换酒店了，不到3星标准。
计算机,1,性能不错，VISTA分级评分达到4.2，LED屏幕显示效果好。5099送包和鼠标，用了2000－100券，等于4999入手。
酒店,1,"此次我在雅客滨江住了13个晚上，订的是城市景观房的高层。以下是我的感受：一，在上海这是一家性价比非常高的酒店。房间布置简洁舒适，卫生间也很大，最令人开心的是有阳台。二,厨房设备齐全，冰箱很大，厨具餐具也比较全，对于家庭旅行来说是非常实用的选择。三，服务很好，尤其是整理房间的工作人员，尽职尽责；认真热情。四，交通有些不方便，但是附近有公交车的终点站，如果外地的朋友能仔细研究一下上海交通旅游图的话，会发现就附近的公交车站和地铁站就完全可以满足你出行的需要了。总的来说我们这次入住这家酒店还是很满意的！！！"
书籍,1,这书的装帧很好的，既适合家庭收藏亦适合阅读了解。了解一个人，通过他的书信，而且是家书，再好不过了，而了解这个人也更了解些那个时代，那个社会，给我们现代人些许启发吧。而我从中也知道了他的学习习惯、方法以及教子方面。比较有收获。软精装的封面，封面要是每个唐老师那个照片就更好了，分上下册便于阅读。内里字体有分别：信是用的启功老师的手写字体，评点是宋体。
酒店,1,档次不用怀疑，堂皇二字。房间设施略显陈旧，服务一流。要提醒的是，从机场大巴下车即到，小心过于热情的黑出租，会把你撞进车里，可能后果严重。补充点评 2008年3月20日 ： 自助早餐实在是太丰盛了。
洗发水,1,还没用 第一次买 昨晚11下的单 今天中午就到了 火速啊 让我不得不怀疑这快递
水果,0,我是昨天在他们家买的苹果 今天吃了一个发现是坏的 结果我检查别的苹果同样有好几个都是坏的 更可气的是 吃完我就开始闹肚子 没办法只好去的医院打点滴 赚钱也没有这么赚的吧 能不能做良心商家了
衣服,0,从外观上看衣服还可以，发货速度真是慢，为什么给一颗星？因为我和客服约好的，本来想退货的，后来想想到货后给差评更好，老师从小就教育我们做人要言而有信，既然和客服约好了到货给差评就要说到做到。
平板,0,不爽，刚买就降价！
平板,1,用了一个月再来评论，说实话，这个价格能做到的产品，估计没其他品牌比得上了。
平板,0,三月份买的，五月不到底就坏了，我还能说什么，相信国货真是呵呵呵
计算机,0,电池待机时间短，要换电池；本本太重，不便携带；出厂分区太次，不得不重装系统
洗发水,0,洗头的时候用了很多，但是泡沫很少，怀疑是不是质量有问题
衣服,0,没见过洗了5次掉色这么严重的裤子（看图），平时把手放进裤兜拿出来手都能变黑！！历史第一次给差评，，这裤子买了就是浪费钱，就地摊货，奉劝各位别买，如果你不介意整个下身被墨水染黑当我没说！差评，差评，差评！！！
酒店,1,在潮州可能也找不到更好的酒店了，感觉不如白玉兰。
酒店,1,住过好几次的宾馆了，总体感觉不错，虽然离繁华地带远一些，但是个休息的好地方。餐厅的晚餐还不错。
洗发水,1,很实惠的套装组合。一直用潘婷这个牌子，可惜没赶上活动，用完了再来买
水果,1,"12个苹果都是60mm,购买时看到是75mm的苹果，要求退货"
衣服,1,裤子不错样子很喜欢。下次需要还会再来购买……
洗发水,0,连个泡沫包装都没有， 直接放在盒子里， 都漏了。 真的很差劲， 等了好几天是这样的东西。 就算是打折品， 也不应该这样吧，运输过程起码的包装要有吧
蒙牛,1,蒙牛换包装了，比以前傻牛的好看多了
衣服,0,穿上的感觉是不错，可没穿几天松紧带就断了。因为是在里边，只能拆开弄这方面差点劲
平板,1,还不错，用用看
水果,0,可恶啊第一次买的挺好的！这次买两箱果心是坏的！不会再买了
